return_code,line_item_code,line_item_desc,parent_line_item_code,hierarchy_level,is_subtotal,expected_sign,note
P3,8398,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,8399,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,8408,14. NET INTEREST INCOME,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,8463,15. CHARGE FOR IMPAIRMENT,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,9284,(j) INVESTMENT MANAGEMENT AND CUSTODIAL SERVICES,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,9298,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,9299,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,9300,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,9301,(o) FOREIGN EXCHANGE REVENUE OTHER THAN TRADING,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300001,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300002,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300003,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300004,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300006,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300007,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300008,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300009,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300010,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300011,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300012,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300013,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300014,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300015,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300016,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300017,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300018,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300020,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300021,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300022,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300023,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300024,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300027,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300028,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300029,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300030,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300031,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300032,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,calcP300033,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
